sample.x	sample.y	jsd
A_diarrhea_096	B_diarrhea_039	0.610544535001845
A_diarrhea_098	B_diarrhea_039	0.651984415889921
A_diarrhea_099	B_diarrhea_039	0.608255466328432
A_diarrhea_100	B_diarrhea_039	0.603100416416247
A_diarrhea_101	B_diarrhea_039	0.601568791666032
A_diarrhea_102	B_diarrhea_039	0.594987902121192
A_diarrhea_end	B_diarrhea_039	0.646018487767651
A_recovery_d004	B_diarrhea_039	0.767869641714942
A_recovery_d005	B_diarrhea_039	0.605678927137883
A_recovery_d006	B_diarrhea_039	0.814338128361813
A_recovery_d007	B_diarrhea_039	0.903882450121128
A_recovery_d008	B_diarrhea_039	0.895787093225694
A_recovery_d009	B_diarrhea_039	0.9496870495891
A_recovery_d010	B_diarrhea_039	0.926029544339319
A_recovery_d014	B_diarrhea_039	0.973248968931866
A_recovery_d016	B_diarrhea_039	0.854312810246795
A_recovery_d018	B_diarrhea_039	0.932976530360446
A_recovery_d025	B_diarrhea_039	0.940754013062597
A_recovery_d032	B_diarrhea_039	0.922874972317153
A_recovery_d039	B_diarrhea_039	0.922503744596725
A_recovery_d046	B_diarrhea_039	0.936389593738415
A_recovery_d053	B_diarrhea_039	0.968368214661737
A_recovery_d088	B_diarrhea_039	0.927744753829384
B_diarrhea_018	B_diarrhea_039	0.547648888171118
B_diarrhea_020	B_diarrhea_039	0.616914480817123
B_diarrhea_035	B_diarrhea_039	0.0816467852557411
B_diarrhea_038	B_diarrhea_039	0.0217828900329693
B_diarrhea_039	B_diarrhea_039	0
B_diarrhea_041	B_diarrhea_039	0.0215726400391412
B_diarrhea_042	B_diarrhea_039	0.0288930873994384
B_diarrhea_044	B_diarrhea_039	0.113664498415142
B_diarrhea_045	B_diarrhea_039	0.156053912401066
B_diarrhea_046	B_diarrhea_039	0.153832997035592
B_diarrhea_047	B_diarrhea_039	0.230281753897209
B_diarrhea_048	B_diarrhea_039	0.224696216751443
B_diarrhea_052	B_diarrhea_039	0.267700482448693
B_diarrhea_053	B_diarrhea_039	0.169266946806799
B_diarrhea_054	B_diarrhea_039	0.228669814940969
B_diarrhea_055	B_diarrhea_039	0.164001510402264
B_diarrhea_056	B_diarrhea_039	0.81981228878281
B_diarrhea_end	B_diarrhea_039	0.703492022886113
B_recovery_d004	B_diarrhea_039	0.779945143716653
B_recovery_d005	B_diarrhea_039	0.78563320366786
B_recovery_d006	B_diarrhea_039	0.799358313978871
B_recovery_d007	B_diarrhea_039	0.844137935475387
B_recovery_d008	B_diarrhea_039	0.874774142054455
B_recovery_d009	B_diarrhea_039	0.928219040759872
B_recovery_d010	B_diarrhea_039	0.93427257374007
B_recovery_d013	B_diarrhea_039	0.891147545045495
B_recovery_d015	B_diarrhea_039	0.835770909699626
B_recovery_d017	B_diarrhea_039	0.959579276213967
B_recovery_d025	B_diarrhea_039	0.960780677189669
B_recovery_d031	B_diarrhea_039	0.95541244739328
B_recovery_d037	B_diarrhea_039	0.947208444121178
B_recovery_d045	B_diarrhea_039	0.851835846132895
B_recovery_d052	B_diarrhea_039	0.90385137372381
B_recovery_d088	B_diarrhea_039	0.961615237432399
C_diarrhea_011	B_diarrhea_039	0.947616123637803
C_diarrhea_024	B_diarrhea_039	0.790530848860094
C_diarrhea_033	B_diarrhea_039	0.764131744866742
C_diarrhea_044	B_diarrhea_039	0.786745711539815
C_diarrhea_057	B_diarrhea_039	0.626774462171077
C_diarrhea_072	B_diarrhea_039	0.534937900888384
C_diarrhea_079	B_diarrhea_039	0.56349248193599
C_diarrhea_082	B_diarrhea_039	0.472823800493633
C_diarrhea_083	B_diarrhea_039	0.47137677440069
C_diarrhea_084	B_diarrhea_039	0.43392867133956
C_diarrhea_086	B_diarrhea_039	0.390429881892396
C_diarrhea_090	B_diarrhea_039	0.382297958969904
C_diarrhea_096	B_diarrhea_039	0.510555797493766
C_diarrhea_097	B_diarrhea_039	0.335230898871309
C_diarrhea_103	B_diarrhea_039	0.624742406356754
C_diarrhea_105	B_diarrhea_039	0.608203050643632
C_diarrhea_106	B_diarrhea_039	0.637157310087744
C_diarrhea_107	B_diarrhea_039	0.60822533440409
C_diarrhea_108	B_diarrhea_039	0.623945148042074
C_diarrhea_109	B_diarrhea_039	0.621693193465964
C_diarrhea_110	B_diarrhea_039	0.593128137062979
C_diarrhea_111	B_diarrhea_039	0.613069481139381
C_diarrhea_113	B_diarrhea_039	0.618870713058934
C_recovery_d005	B_diarrhea_039	0.886190380683742
C_recovery_d008	B_diarrhea_039	0.937568838316665
C_recovery_d009	B_diarrhea_039	0.83208456701454
C_recovery_d010	B_diarrhea_039	0.79605676791312
C_recovery_d013	B_diarrhea_039	0.989333003017762
C_recovery_d015	B_diarrhea_039	0.918436313254603
C_recovery_d017	B_diarrhea_039	0.809041290561572
C_recovery_d024	B_diarrhea_039	0.700660013558019
C_recovery_d031	B_diarrhea_039	0.702176417882063
C_recovery_d035	B_diarrhea_039	0.764174845253819
C_recovery_d045	B_diarrhea_039	0.825205466339453
C_recovery_d052	B_diarrhea_039	0.822738361573151
C_recovery_d087	B_diarrhea_039	0.934153818301915
D_diarrhea_006	B_diarrhea_039	0.751108297833263
D_diarrhea_008	B_diarrhea_039	0.663750431966827
D_diarrhea_011	B_diarrhea_039	0.561248754428224
D_diarrhea_012	B_diarrhea_039	0.601867018215753
D_diarrhea_013	B_diarrhea_039	0.607818111606989
D_diarrhea_014	B_diarrhea_039	0.542837253810245
D_diarrhea_018	B_diarrhea_039	0.640766461737658
D_diarrhea_019	B_diarrhea_039	0.409669446807921
D_diarrhea_end	B_diarrhea_039	0.422986087173793
D_recovery_d003	B_diarrhea_039	0.56286385980329
D_recovery_d004	B_diarrhea_039	0.606485872445248
D_recovery_d005	B_diarrhea_039	0.746512548424304
D_recovery_d006	B_diarrhea_039	0.742782331239773
D_recovery_d007	B_diarrhea_039	0.661992485586777
D_recovery_d008	B_diarrhea_039	0.812830056476931
D_recovery_d009	B_diarrhea_039	0.792186105252188
D_recovery_d010	B_diarrhea_039	0.83556389327614
D_recovery_d012	B_diarrhea_039	0.830035907487089
D_recovery_d014	B_diarrhea_039	0.855987752168567
D_recovery_d016	B_diarrhea_039	0.792799180692471
D_recovery_d023	B_diarrhea_039	0.816454987140261
D_recovery_d030	B_diarrhea_039	0.853387224275212
D_recovery_d086	B_diarrhea_039	0.929216757150637
E_diarrhea_007	B_diarrhea_039	0.991443925683003
E_diarrhea_022	B_diarrhea_039	0.926259818185866
E_diarrhea_030	B_diarrhea_039	0.906406690536648
E_diarrhea_035	B_diarrhea_039	0.672353835221607
E_diarrhea_047	B_diarrhea_039	0.175916244434835
E_diarrhea_051	B_diarrhea_039	0.245148762346825
E_diarrhea_053	B_diarrhea_039	0.325846586138123
E_diarrhea_058	B_diarrhea_039	0.699935622877255
E_diarrhea_061	B_diarrhea_039	0.579545563232051
E_diarrhea_062	B_diarrhea_039	0.580416883351384
E_diarrhea_064	B_diarrhea_039	0.631544275948274
E_diarrhea_065	B_diarrhea_039	0.460257948293057
E_diarrhea_066	B_diarrhea_039	0.704259208581237
E_diarrhea_end	B_diarrhea_039	0.880418155980934
E_recovery_d004	B_diarrhea_039	0.337385889598869
E_recovery_d007	B_diarrhea_039	0.81617845129279
E_recovery_d008	B_diarrhea_039	0.864128800200354
E_recovery_d009	B_diarrhea_039	0.884070044126112
E_recovery_d010	B_diarrhea_039	0.859661023936817
E_recovery_d011	B_diarrhea_039	0.684087896593528
E_recovery_d024	B_diarrhea_039	0.953483834455091
F_diarrhea_005	B_diarrhea_039	0.825945045631598
F_diarrhea_007	B_diarrhea_039	0.771410246224297
F_diarrhea_008	B_diarrhea_039	0.796230956822828
F_diarrhea_009	B_diarrhea_039	0.789183241743985
F_diarrhea_010	B_diarrhea_039	0.735855922402035
F_diarrhea_011	B_diarrhea_039	0.67108755315776
F_diarrhea_012	B_diarrhea_039	0.665134901206667
F_diarrhea_015	B_diarrhea_039	0.595143839041583
F_diarrhea_016	B_diarrhea_039	0.638424161978772
F_diarrhea_017	B_diarrhea_039	0.603170678658589
F_diarrhea_018	B_diarrhea_039	0.592908308227881
F_diarrhea_019	B_diarrhea_039	0.593962512266396
F_diarrhea_020	B_diarrhea_039	0.605365628354068
F_diarrhea_021	B_diarrhea_039	0.621860033790755
F_diarrhea_022	B_diarrhea_039	0.622170531251182
F_diarrhea_023	B_diarrhea_039	0.614700602559895
F_diarrhea_025	B_diarrhea_039	0.612803370853289
F_diarrhea_026	B_diarrhea_039	0.627183305499432
F_diarrhea_027	B_diarrhea_039	0.616538753947388
F_diarrhea_028	B_diarrhea_039	0.608623312558737
F_diarrhea_029	B_diarrhea_039	0.634559847135178
F_diarrhea_030	B_diarrhea_039	0.617701900682635
F_diarrhea_031	B_diarrhea_039	0.622509425293643
F_diarrhea_032	B_diarrhea_039	0.666055021418407
F_diarrhea_033	B_diarrhea_039	0.762487282826893
F_diarrhea_034	B_diarrhea_039	0.813238624521007
F_diarrhea_end	B_diarrhea_039	0.732584697485775
F_recovery_d004	B_diarrhea_039	0.872801267200496
F_recovery_d005	B_diarrhea_039	0.806407224559806
F_recovery_d006	B_diarrhea_039	0.857848607901525
F_recovery_d007	B_diarrhea_039	0.77839803088124
F_recovery_d008	B_diarrhea_039	0.794693136250973
F_recovery_d009	B_diarrhea_039	0.915729026309594
F_recovery_d010	B_diarrhea_039	0.828649205479613
F_recovery_d013	B_diarrhea_039	0.911257238620095
F_recovery_d015	B_diarrhea_039	0.912127847986933
F_recovery_d017	B_diarrhea_039	0.916290280947809
F_recovery_d021	B_diarrhea_039	0.906569136777513
F_recovery_d031	B_diarrhea_039	0.90938699854342
F_recovery_d038	B_diarrhea_039	0.869248581542904
F_recovery_d045	B_diarrhea_039	0.893834500823755
F_recovery_d052	B_diarrhea_039	0.928332250504409
F_recovery_d087	B_diarrhea_039	0.959775631379114
G_diarrhea_005	B_diarrhea_039	0.933407491066862
G_diarrhea_009	B_diarrhea_039	0.94071301905759
G_diarrhea_012	B_diarrhea_039	0.93340537234764
G_diarrhea_013	B_diarrhea_039	0.942198448669933
G_diarrhea_014	B_diarrhea_039	0.941151612495781
G_diarrhea_015	B_diarrhea_039	0.954209385373948
G_diarrhea_016	B_diarrhea_039	0.947478745485769
G_diarrhea_017	B_diarrhea_039	0.944318547992945
G_diarrhea_018	B_diarrhea_039	0.954538551084432
G_diarrhea_020	B_diarrhea_039	0.952895271644749
G_diarrhea_021	B_diarrhea_039	0.950660648233589
G_diarrhea_022	B_diarrhea_039	0.860487509186821
G_diarrhea_024	B_diarrhea_039	0.628401901226943
G_diarrhea_025	B_diarrhea_039	0.620600469770435
G_diarrhea_026	B_diarrhea_039	0.63635574844216
G_diarrhea_027	B_diarrhea_039	0.614078726250336
G_diarrhea_028	B_diarrhea_039	0.618809803940377
G_recovery_d003	B_diarrhea_039	0.700527626890015
G_recovery_d004	B_diarrhea_039	0.764785666426397
G_recovery_d005	B_diarrhea_039	0.831861809498566
G_recovery_d006	B_diarrhea_039	0.856545540733546
G_recovery_d007	B_diarrhea_039	0.892929024422612
G_recovery_d008	B_diarrhea_039	0.89816305400537
G_recovery_d009	B_diarrhea_039	0.940676624924261
G_recovery_d010	B_diarrhea_039	0.96529275309864
G_recovery_d015	B_diarrhea_039	0.956357644151379
G_recovery_d016	B_diarrhea_039	0.931253665711436
G_recovery_d023	B_diarrhea_039	0.942924870971783
G_recovery_d031	B_diarrhea_039	0.916824200510329
G_recovery_d037	B_diarrhea_039	0.913591931477401
G_recovery_d044	B_diarrhea_039	0.93870517137997
G_recovery_d051	B_diarrhea_039	0.964875358140815
G_recovery_d086	B_diarrhea_039	0.960061876784117
A_diarrhea_016	B_diarrhea_041	0.949957373350775
A_diarrhea_020	B_diarrhea_041	0.891050059419456
A_diarrhea_021	B_diarrhea_041	0.898625723094018
A_diarrhea_024	B_diarrhea_041	0.734015533225776
A_diarrhea_027	B_diarrhea_041	0.689576471711692
A_diarrhea_032	B_diarrhea_041	0.714505143989546
A_diarrhea_049	B_diarrhea_041	0.780666572433021
A_diarrhea_062	B_diarrhea_041	0.805345157797434
A_diarrhea_076	B_diarrhea_041	0.693727273535156
A_diarrhea_078	B_diarrhea_041	0.680381711322582
A_diarrhea_080	B_diarrhea_041	0.682695159699513
A_diarrhea_081	B_diarrhea_041	0.686754382829775
A_diarrhea_084	B_diarrhea_041	0.67332959292831
A_diarrhea_085	B_diarrhea_041	0.674624541635624
A_diarrhea_086	B_diarrhea_041	0.681579819654248
A_diarrhea_087	B_diarrhea_041	0.685416247628468
A_diarrhea_089	B_diarrhea_041	0.678432360909562
A_diarrhea_090	B_diarrhea_041	0.696622329255781
A_diarrhea_091	B_diarrhea_041	0.721396939343087
A_diarrhea_092	B_diarrhea_041	0.730732354075827
A_diarrhea_093	B_diarrhea_041	0.727295175831428
A_diarrhea_094	B_diarrhea_041	0.702815572573968
A_diarrhea_095	B_diarrhea_041	0.690241403367299
A_diarrhea_096	B_diarrhea_041	0.694225682335438
A_diarrhea_098	B_diarrhea_041	0.711291752687638
A_diarrhea_099	B_diarrhea_041	0.680130371407795
A_diarrhea_100	B_diarrhea_041	0.677327621956681
A_diarrhea_101	B_diarrhea_041	0.671462957773773
A_diarrhea_102	B_diarrhea_041	0.673903230874641
A_diarrhea_end	B_diarrhea_041	0.708410499975505
A_recovery_d004	B_diarrhea_041	0.795351362932629
A_recovery_d005	B_diarrhea_041	0.675139380579741
A_recovery_d006	B_diarrhea_041	0.847927051792384
A_recovery_d007	B_diarrhea_041	0.923373015875516
A_recovery_d008	B_diarrhea_041	0.914375009468766
A_recovery_d009	B_diarrhea_041	0.962071853152788
A_recovery_d010	B_diarrhea_041	0.940792619573364
A_recovery_d014	B_diarrhea_041	0.980107368954508
A_recovery_d016	B_diarrhea_041	0.884501344101688
A_recovery_d018	B_diarrhea_041	0.949045484807138
A_recovery_d025	B_diarrhea_041	0.955102128823631
A_recovery_d032	B_diarrhea_041	0.935614550510553
A_recovery_d039	B_diarrhea_041	0.933855272954023
A_recovery_d046	B_diarrhea_041	0.948544528549277
A_recovery_d053	B_diarrhea_041	0.983626411722991
A_recovery_d088	B_diarrhea_041	0.942149436978519
B_diarrhea_018	B_diarrhea_041	0.604104103210275
B_diarrhea_020	B_diarrhea_041	0.630074296328424
B_diarrhea_035	B_diarrhea_041	0.0584280018699072
B_diarrhea_038	B_diarrhea_041	0.0277356031100825
B_diarrhea_039	B_diarrhea_041	0.0215726400391412
B_diarrhea_041	B_diarrhea_041	0
B_diarrhea_042	B_diarrhea_041	0.0336941178713291
B_diarrhea_044	B_diarrhea_041	0.0884794061119455
B_diarrhea_045	B_diarrhea_041	0.123860387823657
B_diarrhea_046	B_diarrhea_041	0.122379165186725
B_diarrhea_047	B_diarrhea_041	0.177169454146058
B_diarrhea_048	B_diarrhea_041	0.18026774425846
B_diarrhea_052	B_diarrhea_041	0.260109096822113
B_diarrhea_053	B_diarrhea_041	0.147834954671591
B_diarrhea_054	B_diarrhea_041	0.267103326452295
B_diarrhea_055	B_diarrhea_041	0.167973100568713
B_diarrhea_056	B_diarrhea_041	0.819131756966778
B_diarrhea_end	B_diarrhea_041	0.788823467555458
B_recovery_d004	B_diarrhea_041	0.847977255303755
B_recovery_d005	B_diarrhea_041	0.834865572080697
B_recovery_d006	B_diarrhea_041	0.844249118176079
B_recovery_d007	B_diarrhea_041	0.88622057302887
B_recovery_d008	B_diarrhea_041	0.910681435082617
B_recovery_d009	B_diarrhea_041	0.947980952063399
B_recovery_d010	B_diarrhea_041	0.949661353063857
B_recovery_d013	B_diarrhea_041	0.912561102525254
B_recovery_d015	B_diarrhea_041	0.864694745070203
B_recovery_d017	B_diarrhea_041	0.978484301819542
B_recovery_d025	B_diarrhea_041	0.979824787628594
B_recovery_d031	B_diarrhea_041	0.97547918725901
B_recovery_d037	B_diarrhea_041	0.963294905003576
B_recovery_d045	B_diarrhea_041	0.886308025504421
B_recovery_d052	B_diarrhea_041	0.923852752739379
B_recovery_d088	B_diarrhea_041	0.973021431629588
C_diarrhea_011	B_diarrhea_041	0.956802274816189
C_diarrhea_024	B_diarrhea_041	0.833626999824176
C_diarrhea_033	B_diarrhea_041	0.811652204550503
C_diarrhea_044	B_diarrhea_041	0.820616229791876
C_diarrhea_057	B_diarrhea_041	0.689557620486492
C_diarrhea_072	B_diarrhea_041	0.62415811965979
C_diarrhea_079	B_diarrhea_041	0.656042061976405
C_diarrhea_082	B_diarrhea_041	0.557953252327321
C_diarrhea_083	B_diarrhea_041	0.550239115695553
C_diarrhea_084	B_diarrhea_041	0.510653309082827
C_diarrhea_086	B_diarrhea_041	0.471409788268937
C_diarrhea_090	B_diarrhea_041	0.462208598081832
C_diarrhea_096	B_diarrhea_041	0.607632125562832
C_diarrhea_097	B_diarrhea_041	0.411256363604105
C_diarrhea_103	B_diarrhea_041	0.71547397372274
C_diarrhea_105	B_diarrhea_041	0.701630235430186
C_diarrhea_106	B_diarrhea_041	0.721001439077354
C_diarrhea_107	B_diarrhea_041	0.703951829854773
C_diarrhea_108	B_diarrhea_041	0.71775320528322
C_diarrhea_109	B_diarrhea_041	0.713354436827375
C_diarrhea_110	B_diarrhea_041	0.695077662724681
C_diarrhea_111	B_diarrhea_041	0.708818409695758
C_diarrhea_113	B_diarrhea_041	0.713609484313159
C_recovery_d005	B_diarrhea_041	0.910868915405582
C_recovery_d008	B_diarrhea_041	0.953501698256265
C_recovery_d009	B_diarrhea_041	0.861179216030528
C_recovery_d010	B_diarrhea_041	0.834226752826692
C_recovery_d013	B_diarrhea_041	0.992041148025172
C_recovery_d015	B_diarrhea_041	0.936989890475486
C_recovery_d017	B_diarrhea_041	0.851452267331228
C_recovery_d024	B_diarrhea_041	0.762377181488366
C_recovery_d031	B_diarrhea_041	0.768935227896556
C_recovery_d035	B_diarrhea_041	0.817922870332946
C_recovery_d045	B_diarrhea_041	0.857079949451179
C_recovery_d052	B_diarrhea_041	0.86238967080671
C_recovery_d087	B_diarrhea_041	0.951074916628615
D_diarrhea_006	B_diarrhea_041	0.782181455324473
D_diarrhea_008	B_diarrhea_041	0.709098654319331
D_diarrhea_011	B_diarrhea_041	0.631331153541462
D_diarrhea_012	B_diarrhea_041	0.664571940869084
D_diarrhea_013	B_diarrhea_041	0.669459164552563
D_diarrhea_014	B_diarrhea_041	0.608597315374819
D_diarrhea_018	B_diarrhea_041	0.71866005045263
D_diarrhea_019	B_diarrhea_041	0.476166316958325
D_diarrhea_end	B_diarrhea_041	0.452570644537475
D_recovery_d003	B_diarrhea_041	0.615650483824049
D_recovery_d004	B_diarrhea_041	0.696015340247382
D_recovery_d005	B_diarrhea_041	0.800060612263393
D_recovery_d006	B_diarrhea_041	0.806637099005878
D_recovery_d007	B_diarrhea_041	0.741166701636646
D_recovery_d008	B_diarrhea_041	0.846212820160685
D_recovery_d009	B_diarrhea_041	0.829225497031613
D_recovery_d010	B_diarrhea_041	0.871563193874906
D_recovery_d012	B_diarrhea_041	0.866963304031842
D_recovery_d014	B_diarrhea_041	0.888805531196621
D_recovery_d016	B_diarrhea_041	0.832479458863445
D_recovery_d023	B_diarrhea_041	0.854146118753457
D_recovery_d030	B_diarrhea_041	0.885346972192152
D_recovery_d086	B_diarrhea_041	0.948619856006418
E_diarrhea_007	B_diarrhea_041	0.990378325370714
E_diarrhea_022	B_diarrhea_041	0.93103787653244
E_diarrhea_030	B_diarrhea_041	0.914436141329032
E_diarrhea_035	B_diarrhea_041	0.652302130278889
E_diarrhea_047	B_diarrhea_041	0.16214593510946
E_diarrhea_051	B_diarrhea_041	0.264750053843299
E_diarrhea_053	B_diarrhea_041	0.357011343576661
E_diarrhea_058	B_diarrhea_041	0.73404375640964
E_diarrhea_061	B_diarrhea_041	0.61485949429611
E_diarrhea_062	B_diarrhea_041	0.649680892199751
E_diarrhea_064	B_diarrhea_041	0.692634502520201
E_diarrhea_065	B_diarrhea_041	0.533301321831842
E_diarrhea_066	B_diarrhea_041	0.765757516480558
E_diarrhea_end	B_diarrhea_041	0.905131478355016
E_recovery_d004	B_diarrhea_041	0.377646260249167
E_recovery_d007	B_diarrhea_041	0.872284567507477
E_recovery_d008	B_diarrhea_041	0.910409150279695
E_recovery_d009	B_diarrhea_041	0.927397135774351
E_recovery_d010	B_diarrhea_041	0.910733367271278
E_recovery_d011	B_diarrhea_041	0.76577900619022
E_recovery_d024	B_diarrhea_041	0.970704792525086
F_diarrhea_005	B_diarrhea_041	0.853160303240419
F_diarrhea_007	B_diarrhea_041	0.796728102072446
F_diarrhea_008	B_diarrhea_041	0.824878576613172
F_diarrhea_009	B_diarrhea_041	0.817144647196166
F_diarrhea_010	B_diarrhea_041	0.774795177309482
F_diarrhea_011	B_diarrhea_041	0.718110247034294
F_diarrhea_012	B_diarrhea_041	0.722394590807033
F_diarrhea_015	B_diarrhea_041	0.679644050310605
F_diarrhea_016	B_diarrhea_041	0.715279029153571
F_diarrhea_017	B_diarrhea_041	0.686895988464062
F_diarrhea_018	B_diarrhea_041	0.678894084561071
F_diarrhea_019	B_diarrhea_041	0.674143740052697
F_diarrhea_020	B_diarrhea_041	0.677966378795616
F_diarrhea_021	B_diarrhea_041	0.68672063263893
F_diarrhea_022	B_diarrhea_041	0.689006665855101
F_diarrhea_023	B_diarrhea_041	0.682623530217727
F_diarrhea_025	B_diarrhea_041	0.682713800348162
F_diarrhea_026	B_diarrhea_041	0.690958701791981
F_diarrhea_027	B_diarrhea_041	0.684429687973398
F_diarrhea_028	B_diarrhea_041	0.681497161923363
F_diarrhea_029	B_diarrhea_041	0.69947366790462
F_diarrhea_030	B_diarrhea_041	0.688532545714104
F_diarrhea_031	B_diarrhea_041	0.692908926481175
F_diarrhea_032	B_diarrhea_041	0.728556908496462
F_diarrhea_033	B_diarrhea_041	0.807866080392824
F_diarrhea_034	B_diarrhea_041	0.848951099878399
F_diarrhea_end	B_diarrhea_041	0.779724648431453
F_recovery_d004	B_diarrhea_041	0.894696422785082
F_recovery_d005	B_diarrhea_041	0.84404687726984
F_recovery_d006	B_diarrhea_041	0.884862467082171
F_recovery_d007	B_diarrhea_041	0.819287680659891
F_recovery_d008	B_diarrhea_041	0.837009952917984
F_recovery_d009	B_diarrhea_041	0.935241979173252
F_recovery_d010	B_diarrhea_041	0.862615966452506
F_recovery_d013	B_diarrhea_041	0.934265140820953
F_recovery_d015	B_diarrhea_041	0.933548385405719
F_recovery_d017	B_diarrhea_041	0.93098714536238
F_recovery_d021	B_diarrhea_041	0.927518947070617
F_recovery_d031	B_diarrhea_041	0.934371130227767
F_recovery_d038	B_diarrhea_041	0.905574615830359
F_recovery_d045	B_diarrhea_041	0.927670451147836
F_recovery_d052	B_diarrhea_041	0.954952969047218
F_recovery_d087	B_diarrhea_041	0.974426686575994
G_diarrhea_005	B_diarrhea_041	0.959112768235054
G_diarrhea_009	B_diarrhea_041	0.962525316903835
G_diarrhea_012	B_diarrhea_041	0.957960964814979
G_diarrhea_013	B_diarrhea_041	0.96039149598418
G_diarrhea_014	B_diarrhea_041	0.95651652660546
G_diarrhea_015	B_diarrhea_041	0.967326829961153
G_diarrhea_016	B_diarrhea_041	0.95814069186034
G_diarrhea_017	B_diarrhea_041	0.962810653246242
G_diarrhea_018	B_diarrhea_041	0.965238322831505
G_diarrhea_020	B_diarrhea_041	0.96573628156574
G_diarrhea_021	B_diarrhea_041	0.962501042127937
G_diarrhea_022	B_diarrhea_041	0.884965118615721
G_diarrhea_024	B_diarrhea_041	0.712069915309982
G_diarrhea_025	B_diarrhea_041	0.704240180148658
G_diarrhea_026	B_diarrhea_041	0.716075964337151
G_diarrhea_027	B_diarrhea_041	0.702725576594477
G_diarrhea_028	B_diarrhea_041	0.705699509779067
G_recovery_d003	B_diarrhea_041	0.7762729741848
G_recovery_d004	B_diarrhea_041	0.821423545126782
G_recovery_d005	B_diarrhea_041	0.873499114555035
G_recovery_d006	B_diarrhea_041	0.906514962619574
G_recovery_d007	B_diarrhea_041	0.932967835605434
G_recovery_d008	B_diarrhea_041	0.934115113450121
G_recovery_d009	B_diarrhea_041	0.973079869088192
G_recovery_d010	B_diarrhea_041	0.980196352010598
G_recovery_d015	B_diarrhea_041	0.972513790513699
G_recovery_d016	B_diarrhea_041	0.949560453885083
G_recovery_d023	B_diarrhea_041	0.959928925787273
G_recovery_d031	B_diarrhea_041	0.933221952255439
G_recovery_d037	B_diarrhea_041	0.930557308887676
G_recovery_d044	B_diarrhea_041	0.954833388245476
G_recovery_d051	B_diarrhea_041	0.982546088821524
G_recovery_d086	B_diarrhea_041	0.975933152077222
A_diarrhea_016	B_diarrhea_042	0.935032204250575
A_diarrhea_020	B_diarrhea_042	0.875879010169959
A_diarrhea_021	B_diarrhea_042	0.881711653213558
A_diarrhea_024	B_diarrhea_042	0.661673494764823
A_diarrhea_027	B_diarrhea_042	0.603849343237799
A_diarrhea_032	B_diarrhea_042	0.620640415845142
A_diarrhea_049	B_diarrhea_042	0.718215627326264
A_diarrhea_062	B_diarrhea_042	0.752238800363358
A_diarrhea_076	B_diarrhea_042	0.587949104716665
A_diarrhea_078	B_diarrhea_042	0.578014199314663
A_diarrhea_080	B_diarrhea_042	0.598898518204555
A_diarrhea_081	B_diarrhea_042	0.607083498833631
A_diarrhea_084	B_diarrhea_042	0.574495458318214
A_diarrhea_085	B_diarrhea_042	0.57751503574942
A_diarrhea_086	B_diarrhea_042	0.597661064602637
A_diarrhea_087	B_diarrhea_042	0.604887895660389
A_diarrhea_089	B_diarrhea_042	0.571671203841691
A_diarrhea_090	B_diarrhea_042	0.590648297173054
A_diarrhea_091	B_diarrhea_042	0.620433740484745
A_diarrhea_092	B_diarrhea_042	0.628563985777127
A_diarrhea_093	B_diarrhea_042	0.624448767109253
A_diarrhea_094	B_diarrhea_042	0.590757894655161
A_diarrhea_095	B_diarrhea_042	0.590766671846848
A_diarrhea_096	B_diarrhea_042	0.618218264055878
A_diarrhea_098	B_diarrhea_042	0.595869413900187
A_diarrhea_099	B_diarrhea_042	0.562449904395257
A_diarrhea_100	B_diarrhea_042	0.561099261979781
A_diarrhea_101	B_diarrhea_042	0.551718523094258
A_diarrhea_102	B_diarrhea_042	0.565563313126572
A_diarrhea_end	B_diarrhea_042	0.604913570908772
A_recovery_d004	B_diarrhea_042	0.71480890773223
A_recovery_d005	B_diarrhea_042	0.56232014385002
A_recovery_d006	B_diarrhea_042	0.812405706729126
A_recovery_d007	B_diarrhea_042	0.909218378993297
A_recovery_d008	B_diarrhea_042	0.896623903308023
A_recovery_d009	B_diarrhea_042	0.953844244588653
A_recovery_d010	B_diarrhea_042	0.914853661110987
A_recovery_d014	B_diarrhea_042	0.975086078675023
A_recovery_d016	B_diarrhea_042	0.858115233635503
A_recovery_d018	B_diarrhea_042	0.925690982605801
A_recovery_d025	B_diarrhea_042	0.942341027076537
A_recovery_d032	B_diarrhea_042	0.903006550563282
A_recovery_d039	B_diarrhea_042	0.897869941867286
A_recovery_d046	B_diarrhea_042	0.907046935236427
A_recovery_d053	B_diarrhea_042	0.975549501636065
A_recovery_d088	B_diarrhea_042	0.92427766199168
B_diarrhea_018	B_diarrhea_042	0.525957731256253
B_diarrhea_020	B_diarrhea_042	0.588104097152366
B_diarrhea_035	B_diarrhea_042	0.0652035107690894
B_diarrhea_038	B_diarrhea_042	0.0256647818547608
B_diarrhea_039	B_diarrhea_042	0.0288930873994384
B_diarrhea_041	B_diarrhea_042	0.0336941178713291
B_diarrhea_042	B_diarrhea_042	0
B_diarrhea_044	B_diarrhea_042	0.0448771174275247
B_diarrhea_045	B_diarrhea_042	0.0891921891397342
B_diarrhea_046	B_diarrhea_042	0.0729111291657412
B_diarrhea_047	B_diarrhea_042	0.147749200570293
B_diarrhea_048	B_diarrhea_042	0.152777695090604
