cruiseid  lat        lon         date       year  month  day  yrday_gmt  depth  sigma_0  temp       sal        Abundance_e9312  Standard_Deviation_e9312  Abundance_eMED4  Standard_Deviation_eMED4  Abundance_NATL  Standard_Deviation_eNATL  Abundancee_SS120  Standard_Deviation_eSS120  Abundancee_9313  Standard_Deviation_e9313  
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   1      nd       24.532     36.573     4.25E+04         nd                        5.67E+02         nd                        1.53E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   10     nd       24.510     36.573     4.39E+04         nd                        6.42E+02         nd                        1.81E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   20     nd       24.486     36.572     4.55E+04         nd                        7.27E+02         nd                        2.12E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   40     nd       24.332     36.564     5.74E+04         nd                        5.03E+02         nd                        4.86E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   60     nd       24.232     36.555     4.25E+04         nd                        3.62E+02         nd                        1.46E+02        nd                        7.25E-01          nd                         2.57E+00         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   80     nd       22.074     36.683     1.03E+05         nd                        1.08E+04         nd                        8.45E+01        nd                        6.50E-01          nd                         9.59E-01         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   100    nd       20.981     36.686     4.95E+04         nd                        2.85E+03         nd                        3.43E+03        nd                        2.45E+00          nd                         2.07E+03         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   120    nd       20.195     36.703     7.51E+02         nd                        1.85E+01         nd                        2.63E+02        nd                        2.40E+03          nd                         2.01E+03         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   140    nd       19.497     36.645     9.68E+01         nd                        2.77E+00         nd                        5.02E+01        nd                        4.27E+02          nd                         1.23E+03         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   160    nd       19.375     36.641     1.02E+02         nd                        1.93E+00         nd                        2.61E+01        nd                        2.19E+02          nd                         6.88E+02         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   180    nd       19.252     36.637     1.07E+02         nd                        1.10E+00         nd                        2.07E+00        nd                        1.06E+01          nd                         1.49E+02         nd                        
170       31.6667    -64.1667    11/13/02   2002  11     13   27302400   200    nd       nd         nd         1.98E+02         nd                        1.04E+01         nd                        1.76E+01        nd                        8.99E-01          nd                         1.64E+01         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   1      25.081   23.396     36.662     4.77E+04         nd                        7.31E+02         nd                        2.75E+02        nd                        1.59E+00          nd                         1.22E+01         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   10     25.080   23.400     36.662     2.42E+04         nd                        4.01E+02         nd                        1.46E+02        nd                        8.79E-01          nd                         2.69E+00         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   20     25.080   23.406     36.663     3.51E+04         nd                        5.46E+02         nd                        2.10E+02        nd                        1.01E+00          nd                         7.05E+00         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   40     25.080   23.410     36.664     3.96E+04         nd                        5.73E+02         nd                        2.05E+02        nd                        1.43E+00          nd                         6.55E+00         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   60     25.081   23.417     36.666     2.18E+04         nd                        3.98E+02         nd                        3.43E+02        nd                        7.40E-01          nd                         2.86E+01         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   80     25.196   22.745     36.558     3.55E+04         nd                        2.94E+02         nd                        3.84E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   100    25.267   22.526     36.568     4.13E+04         nd                        3.16E+02         nd                        1.01E+03        nd                        6.50E-01          nd                         2.76E+00         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   120    25.730   21.349     36.739     1.07E+03         nd                        4.95E+01         nd                        4.19E+02        nd                        9.13E-01          nd                         1.44E+03         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   140    25.914   20.792     36.778     5.44E+02         nd                        1.17E+01         nd                        1.82E+02        nd                        1.18E+00          nd                         6.56E+02         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   160    26.145   19.549     36.644     7.17E+01         nd                        9.27E-01         nd                        4.57E+00        nd                        6.50E-01          nd                         1.21E+02         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   180    26.188   19.362     36.635     5.02E+01         nd                        9.16E-01         nd                        1.62E+00        nd                        6.50E-01          nd                         3.17E+01         nd                        
171       31.6667    -64.1667    12/11/02   2002  12     11   29721600   200    26.230   19.175     36.626     8.77E+01         nd                        1.29E+00         nd                        6.50E-01        nd                        6.50E-01          nd                         2.66E+01         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   1      25.853   20.816     36.716     5.00E+04         nd                        4.43E+02         nd                        1.58E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   10     25.855   20.810     36.716     3.69E+04         nd                        4.40E+02         nd                        1.16E+03        nd                        6.50E-01          nd                         6.92E-01         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   20     25.856   20.807     36.716     5.03E+04         nd                        5.81E+02         nd                        1.65E+03        nd                        6.50E-01          nd                         1.10E+00         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   40     25.858   20.806     36.717     5.99E+04         nd                        9.04E+02         nd                        1.91E+03        nd                        9.12E-01          nd                         4.54E+00         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   60     25.863   20.804     36.722     3.56E+04         nd                        5.38E+02         nd                        1.90E+03        nd                        6.50E-01          nd                         3.52E+00         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   80     25.893   20.667     36.710     2.24E+04         nd                        2.33E+02         nd                        7.87E+02        nd                        6.35E+00          nd                         3.13E+01         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   100    25.958   20.428     36.709     1.57E+04         nd                        2.92E+02         nd                        8.32E+02        nd                        7.34E+00          nd                         5.43E+01         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   120    25.971   20.377     36.707     8.69E+03         nd                        3.67E+02         nd                        6.61E+02        nd                        6.50E-01          nd                         1.12E+01         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   140    25.982   20.344     36.708     3.80E+03         nd                        2.45E+02         nd                        4.82E+02        nd                        8.90E-01          nd                         1.53E+01         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   160    26.086   19.889     36.685     1.85E+03         nd                        7.52E+01         nd                        1.74E+02        nd                        1.39E+01          nd                         2.89E+02         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   180    26.164   19.508     36.655     1.58E+02         nd                        4.67E+00         nd                        5.99E+00        nd                        8.11E-01          nd                         1.08E+02         nd                        
172       31.6667    -64.1667    02/05/03   2003  02     05   34560000   200    26.242   19.127     36.625     4.70E+01         nd                        2.10E+00         nd                        3.28E+00        nd                        9.19E-01          nd                         7.75E+01         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   1      25.927   20.596     36.735     6.71E+04         nd                        8.75E+02         nd                        2.81E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   10     25.955   20.479     36.729     4.78E+04         nd                        1.03E+03         nd                        1.49E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   20     25.978   20.356     36.715     4.23E+04         nd                        1.17E+03         nd                        1.37E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   40     25.999   20.241     36.701     7.45E+04         nd                        1.75E+03         nd                        4.53E+03        nd                        6.50E-01          nd                         7.45E-01         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   60     26.020   20.130     36.688     3.33E+04         nd                        6.07E+02         nd                        3.48E+03        nd                        7.30E+00          nd                         1.72E+02         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   80     26.070   19.894     36.670     6.66E+03         nd                        1.02E+02         nd                        6.58E+02        nd                        7.45E-01          nd                         1.63E+01         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   100    26.076   19.875     36.670     2.17E+04         nd                        3.52E+02         nd                        3.16E+03        nd                        4.44E+01          nd                         4.69E+02         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   120    26.080   19.851     36.666     1.25E+04         nd                        1.45E+02         nd                        1.36E+03        nd                        6.50E-01          nd                         7.37E-01         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   140    26.089   19.792     36.656     9.87E+03         nd                        1.85E+02         nd                        7.27E+02        nd                        6.50E-01          nd                         1.08E+00         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   160    26.112   19.678     36.646     6.01E+03         nd                        1.32E+02         nd                        6.67E+02        nd                        6.50E-01          nd                         1.81E+00         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   180    25.982   20.344     36.708     2.52E+02         nd                        1.06E+01         nd                        1.52E+02        nd                        6.50E-01          nd                         2.05E+00         nd                        
173       31.6667    -64.1667    02/21/03   2003  02     21   35942400   200    25.996   20.291     36.707     9.95E+01         nd                        2.77E+00         nd                        5.13E+01        nd                        6.50E-01          nd                         2.32E+01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   1      25.853   20.816     36.716     1.14E+04         nd                        1.13E+03         nd                        1.18E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   10     25.855   20.810     36.716     1.32E+04         nd                        9.10E+02         nd                        1.07E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   20     25.856   20.807     36.716     1.72E+04         nd                        1.27E+03         nd                        1.24E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   40     25.858   20.806     36.717     1.66E+04         nd                        1.17E+03         nd                        1.72E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   60     25.863   20.804     36.722     1.04E+04         nd                        8.32E+02         nd                        9.95E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   80     25.893   20.667     36.710     7.41E+03         nd                        3.80E+02         nd                        8.41E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   100    25.958   20.428     36.709     2.63E+03         nd                        1.02E+02         nd                        9.03E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   120    25.971   20.377     36.707     1.56E+03         nd                        9.17E+01         nd                        5.16E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   140    25.982   20.344     36.708     1.40E+03         nd                        5.41E+01         nd                        2.89E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   160    26.086   19.889     36.685     3.09E+02         nd                        2.62E+01         nd                        2.08E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   180    25.982   19.508     36.655     7.95E+01         nd                        4.45E+00         nd                        5.74E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
173.5     31.6667    -64.1667    03/04/03   2003  03     04   36892800   200    26.242   19.127     36.625     6.56E+01         nd                        3.22E+00         nd                        1.13E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   1      nd       19.815     36.658     2.68E+04         nd                        2.72E+03         nd                        3.41E+03        nd                        6.50E-01          nd                         1.43E+00         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   10     nd       19.818     36.658     2.26E+04         nd                        2.36E+03         nd                        2.43E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   20     nd       19.820     36.658     2.86E+04         nd                        3.33E+03         nd                        5.16E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   40     nd       19.823     36.657     4.15E+04         nd                        2.35E+03         nd                        4.47E+03        nd                        6.50E-01          nd                         1.15E+00         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   60     nd       19.753     36.647     3.59E+04         nd                        2.60E+03         nd                        3.41E+03        nd                        6.50E-01          nd                         2.81E+00         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   80     nd       19.562     36.639     1.12E+04         nd                        9.35E+02         nd                        4.28E+03        nd                        3.58E+00          nd                         4.86E+01         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   100    nd       19.388     36.629     1.45E+03         nd                        1.33E+02         nd                        4.82E+02        nd                        6.72E-01          nd                         5.84E+00         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   120    nd       19.327     36.629     6.40E+02         nd                        5.44E+01         nd                        2.47E+02        nd                        8.89E-01          nd                         1.65E+01         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   140    nd       19.281     36.627     3.87E+02         nd                        3.89E+01         nd                        1.42E+02        nd                        6.50E-01          nd                         7.20E+00         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   160    nd       19.159     36.621     2.32E+02         nd                        3.77E+01         nd                        7.01E+01        nd                        6.50E-01          nd                         3.29E+00         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   180    nd       19.072     36.616     7.38E+01         nd                        6.13E+00         nd                        1.01E+01        nd                        6.50E-01          nd                         4.46E+00         nd                        
174       31.6667    -64.1667    03/23/03   2003  03     23   38534400   200    nd       19.072     36.616     2.55E+01         nd                        1.80E+00         nd                        5.87E+00        nd                        6.50E-01          nd                         3.33E+00         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   1      25.490   21.771     36.587     3.78E+03         nd                        4.74E+02         nd                        1.19E+02        nd                        6.50E-01          nd                         8.75E+00         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   10     25.547   21.531     36.573     3.35E+03         nd                        6.78E+02         nd                        1.27E+02        nd                        6.50E-01          nd                         5.53E+00         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   20     25.559   21.489     36.573     4.99E+03         nd                        9.42E+02         nd                        1.74E+02        nd                        6.50E-01          nd                         7.27E-01         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   40     25.976   20.131     36.632     1.29E+04         nd                        4.56E+03         nd                        2.24E+03        nd                        6.50E-01          nd                         6.50E-01         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   60     26.117   19.680     36.659     1.97E+04         nd                        1.85E+03         nd                        2.64E+04        nd                        1.03E+01          nd                         2.30E+01         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   80     26.193   19.201     36.594     9.21E+03         nd                        1.25E+03         nd                        2.53E+04        nd                        1.53E+03          nd                         6.25E+02         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   100    26.203   19.237     36.618     3.44E+03         nd                        5.31E+02         nd                        8.44E+03        nd                        7.62E+01          nd                         2.25E+02         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   120    26.225   19.108     36.602     4.80E+01         nd                        3.70E+00         nd                        1.54E+02        nd                        4.62E+00          nd                         1.19E+02         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   140    26.249   19.030     36.606     2.13E+02         nd                        1.62E+01         nd                        3.39E+02        nd                        6.92E+00          nd                         3.44E+01         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   160    26.269   18.934     36.599     4.90E+01         nd                        9.54E+00         nd                        5.72E+01        nd                        6.50E-01          nd                         4.05E+00         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   180    25.982   18.873     36.593     1.15E+01         nd                        2.49E+00         nd                        2.68E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
175       31.6667    -64.1667    04/22/03   2003  04     22   41126400   200    26.294   18.813     36.588     4.55E+00         nd                        6.73E-01         nd                        8.17E+00        nd                        6.50E-01          nd                         1.12E+00         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   1      25.295   22.698     36.677     6.00E+03         nd                        4.40E+02         nd                        8.38E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   10     25.294   22.700     36.676     6.80E+03         nd                        5.02E+02         nd                        1.40E+01        nd                        6.50E-01          nd                         2.54E+00         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   20     25.294   22.705     36.677     7.12E+03         nd                        5.71E+02         nd                        1.89E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   40     25.295   22.709     36.678     6.40E+03         nd                        7.64E+02         nd                        7.48E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   60     25.701   21.363     36.711     2.11E+04         nd                        8.20E+03         nd                        3.86E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   80     25.879   20.536     36.646     5.46E+04         nd                        1.24E+04         nd                        2.15E+03        nd                        6.50E-01          nd                         1.33E+03         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   100    26.044   19.926     36.647     1.50E+03         nd                        3.52E+01         nd                        1.29E+03        nd                        5.27E+03          nd                         5.63E+03         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   120    26.113   19.670     36.647     2.41E+02         nd                        9.27E+00         nd                        4.56E+02        nd                        1.50E+02          nd                         1.33E+03         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   140    26.180   19.366     36.629     4.54E+01         nd                        4.13E+00         nd                        6.35E+01        nd                        5.71E+01          nd                         6.11E+02         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   160    26.226   19.152     36.616     1.33E+01         nd                        2.29E+00         nd                        2.88E+01        nd                        2.99E+01          nd                         3.18E+02         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   180    25.982   19.054     36.609     7.72E+00         nd                        2.77E+00         nd                        3.48E+01        nd                        1.12E+01          nd                         4.35E+02         nd                        
176       31.6667    -64.1667    05/20/03   2003  05     20   43545600   200    26.268   18.955     36.602     1.03E+00         nd                        6.50E-01         nd                        6.50E-01        nd                        1.20E+00          nd                         1.07E+02         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   1      23.848   26.758     36.394     2.62E+03         nd                        9.67E+01         nd                        5.63E+00        nd                        6.50E-01          nd                         1.64E+00         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   10     23.898   26.605     36.395     2.21E+03         nd                        5.93E+01         nd                        4.29E+00        nd                        6.50E-01          nd                         7.35E-01         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   20     23.964   26.417     36.403     3.85E+03         nd                        2.21E+02         nd                        7.23E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   40     25.089   23.069     36.544     2.81E+04         nd                        9.00E+03         nd                        1.55E+01        nd                        6.50E-01          nd                         6.50E-01         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   60     25.798   20.761     36.620     4.84E+04         nd                        2.06E+04         nd                        1.05E+03        nd                        6.50E-01          nd                         9.40E-01         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   80     26.066   19.714     36.602     6.95E+04         nd                        2.43E+04         nd                        8.48E+03        nd                        6.50E-01          nd                         6.57E-01         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   100    26.161   19.342     36.599     1.60E+04         nd                        5.31E+02         nd                        2.37E+04        nd                        1.05E+03          nd                         2.63E+02         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   120    26.229   19.070     36.594     2.62E+02         nd                        9.63E+00         nd                        2.16E+03        nd                        5.91E+02          nd                         3.18E+03         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   140    26.268   18.908     36.590     6.35E+01         nd                        4.12E+00         nd                        4.75E+02        nd                        3.22E+02          nd                         2.27E+03         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   160    26.297   18.790     36.587     3.40E+00         nd                        6.50E-01         nd                        8.05E+00        nd                        5.45E+00          nd                         1.82E+02         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   180    25.982   18.685     36.584     4.83E+00         nd                        6.50E-01         nd                        1.46E+00        nd                        6.50E-01          nd                         4.19E+01         nd                        
177       31.6667    -64.1667    07/04/03   2003  07     04   47433600   200    26.347   18.580     36.580     2.94E+00         nd                        2.00E+02         nd                        6.50E-01        nd                        6.50E-01          nd                         9.34E+00         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   1      23.544   27.831     36.451     1.90E+03         nd                        2.70E+01         nd                        1.39E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   10     23.591   27.686     36.450     1.48E+03         nd                        1.48E+01         nd                        8.22E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   20     23.967   26.475     36.430     3.03E+03         nd                        1.09E+02         nd                        8.12E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   40     24.983   23.421     36.540     2.71E+03         nd                        4.28E+01         nd                        1.31E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   60     25.768   20.731     36.571     1.93E+04         nd                        8.88E+03         nd                        3.02E+00        nd                        6.50E-01          nd                         8.18E-01         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   80     26.151   19.326     36.581     5.03E+04         nd                        4.18E+04         nd                        6.46E+03        nd                        1.23E+01          nd                         6.50E-01         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   100    26.227   18.980     36.563     7.32E+04         nd                        2.03E+04         nd                        3.54E+04        nd                        4.02E+00          nd                         1.49E+00         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   120    26.266   18.815     36.557     1.10E+04         nd                        2.51E+02         nd                        2.28E+04        nd                        9.96E+02          nd                         2.85E+02         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   140    26.282   18.749     36.555     5.66E+02         nd                        1.78E+01         nd                        5.75E+03        nd                        2.15E+02          nd                         2.41E+02         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   160    26.298   18.731     36.569     2.11E+01         nd                        3.35E+00         nd                        2.03E+02        nd                        4.54E+01          nd                         1.05E+02         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   180    25.982   18.669     36.571     5.74E+00         nd                        6.50E-01         nd                        4.54E+00        nd                        9.98E+00          nd                         4.42E+01         nd                        
178       31.6667    -64.1667    07/15/03   2003  07     15   48384000   200    26.335   18.606     36.573     2.33E+00         nd                        6.50E-01         nd                        2.54E+00        nd                        6.50E-01          nd                         2.42E+00         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   1      23.347   28.856     36.640     2.54E+03         nd                        6.50E-01         nd                        1.86E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   10     23.354   28.835     36.639     9.83E+02         nd                        6.50E-01         nd                        9.80E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   20     23.360   28.814     36.637     8.18E+03         nd                        3.78E+00         nd                        4.82E+00        nd                        6.50E-01          nd                         8.60E-01         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   40     24.598   24.518     36.463     5.09E+04         nd                        1.44E+03         nd                        6.50E-01        nd                        6.50E-01          nd                         2.63E+00         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   60     25.310   22.483     36.611     5.69E+04         nd                        7.12E+03         nd                        3.42E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   80     25.669   21.204     36.609     8.56E+04         nd                        1.71E+04         nd                        1.43E+02        nd                        6.50E-01          nd                         6.50E-01         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   100    25.964   20.129     36.612     3.77E+04         nd                        1.90E+04         nd                        7.15E+03        nd                        5.69E+02          nd                         3.31E+02         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   120    26.113   19.597     36.622     1.84E+04         nd                        6.94E+03         nd                        2.41E+03        nd                        8.08E-01          nd                         4.67E+00         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   140    26.186   19.317     36.620     3.57E+02         nd                        1.89E+01         nd                        1.01E+03        nd                        1.19E+04          nd                         7.08E+03         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   160    26.236   19.092     36.608     3.59E+01         nd                        3.38E+00         nd                        3.36E+02        nd                        7.84E+02          nd                         1.96E+03         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   180    25.982   20.344     36.708     5.88E+00         nd                        6.50E-01         nd                        1.57E+01        nd                        6.50E-01          nd                         7.28E+01         nd                        
179       31.6667    -64.1667    08/12/03   2003  08     12   50803200   200    nd       nd         nd         nd               nd                        nd               nd                        nd              nd                        6.50E-01          nd                         nd               nd                        
180       31.6667    -64.1667    09/19/03   2003  09     19   54086400   1      24.094   26.166     36.471     7.27E+04         nd                        4.63E+02         nd                        5.14E+01        nd                        2.76E+00          nd                         6.50E-01         nd                        
180       31.6667    -64.1667    09/19/03   2003  09     19   54086400   10     24.106   26.133     36.473     6.64E+04         nd                        4.64E+02         nd                        4.94E+01        nd                        1.53E+00          nd                         6.50E-01         nd                        
180       31.6667    -64.1667    09/19/03   2003  09     19   54086400   20     24.180   25.933     36.487     4.99E+04         nd                        3.95E+02         nd                        2.04E+01        nd                        1.66E+00          nd                         6.50E-01         nd                        
180       31.6667    -64.1667    09/19/03   2003  09     19   54086400   40     24.305   25.746     36.574     5.81E+04         nd                        7.59E+02         nd                        1.72E+02        nd                        6.78E-01          nd                         1.05E+00         nd                        
180       31.6667    -64.1667    09/19/03   2003  09     19   54086400   60     24.895   23.708     36.533     7.92E+04         nd                        4.31E+03         nd                        2.57E+03        nd                        7.24E+02          nd                         2.88E+01         nd                        
